# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Thu Apr 16 20:41:04 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 6.60000 1.4000000954 2.5299650415    1.400  0.208  3.6910  4.092    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.69e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.249 4.257 4.755 3.598
0.0152 0.01508 6.60000 1.4500000477 2.5346015836    1.450  0.249  3.6961  4.087    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.04e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.147 4.141 4.624 3.494
0.0152 0.01508 6.60000 1.5000000000 2.5388844597    1.500  0.285  3.7009  4.085    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.18e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.057 4.037 4.507 3.403
0.0152 0.01508 6.60000 1.5177404881 2.5403262925    1.518  0.299  3.7027  4.083    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -4.8e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.023 3.999 4.464 3.369
0.0152 0.01508 6.60000 1.5499999523 2.5428511323    1.550  0.326  3.7060  4.078    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.22e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.954 3.922 4.379 3.299
0.0152 0.01508 6.60000 1.5872060061 2.5456170589    1.587  0.355  3.7096  4.075    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -3.3e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.884 3.842 4.290 3.228
0.0152 0.01508 6.60000 1.6000000238 2.5465340628    1.600  0.367  3.7111  4.071    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.06e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.852 3.807 4.251 3.196
0.0152 0.01508 6.60000 1.6500000954 2.5499614852    1.649  0.413  3.7165  4.060    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.737 3.681 4.112 3.082
0.0152 0.01508 6.60000 1.7000000477 2.5531580802    1.699  0.462  3.7221  4.046    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.615 3.548 3.966 2.961
0.0152 0.01508 6.60000 1.7500000000 2.5561455243    1.749  0.510  3.7274  4.033    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.495 3.418 3.823 2.843
0.0152 0.01508 6.60000 1.7956327200 2.5587057042    1.794  0.555  3.7324  4.019    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.383 3.297 3.691 2.734
0.0152 0.01508 6.60000 1.7999999523 2.5589429085    1.799  0.560  3.7330  4.017    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.370 3.284 3.676 2.721
0.0152 0.01508 6.60000 1.8500000238 2.5615671203    1.849  0.620  3.7390  3.994    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.221 3.125 3.504 2.576
0.0152 0.01508 6.60000 1.8969905376 2.5638889232    1.896  0.680  3.7450  3.968    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.071 2.968 3.334 2.431
0.0152 0.01508 6.60000 1.9000000954 2.5640331317    1.899  0.686  3.7455  3.964    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.054 2.950 3.316 2.415
0.0152 0.01508 6.60000 1.9361406565 2.5657246822    1.935  0.740  3.7505  3.939    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.921 2.811 3.166 2.287
0.0152 0.01508 6.60000 1.9500001669 2.5663542767    1.950  0.763  3.7525  3.927    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.864 2.752 3.103 2.233
0.0152 0.01508 6.60000 1.9637007713 2.5669666181    1.963  0.785  3.7545  3.916    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.806 2.693 3.039 2.179
0.0152 0.01508 6.60000 1.9992767572 2.5685116956    2.000  0.853  3.7604  3.880    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.638 2.520 2.852 2.019
0.0152 0.01508 6.60000 2.0000000000 2.5685424513    2.000  0.854  3.7605  3.879    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.635 2.516 2.848 2.016
0.0152 0.01508 6.60000 2.0216803551 2.5694526657    2.022  0.899  3.7643  3.854    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.523 2.401 2.725 1.910
0.0152 0.01508 6.60000 2.0499374866 2.5706058246    2.049  0.961  3.7697  3.820    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.368 2.243 2.554 1.764
0.0152 0.01508 6.60000 2.0499999523 2.5706083333    2.050  0.961  3.7697  3.820    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.368 2.242 2.554 1.764
0.0152 0.01508 6.60000 2.0653731823 2.5712204445    2.065  0.995  3.7728  3.801    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.282 2.154 2.459 1.684
0.0152 0.01508 6.60000 2.0961451530 2.5724147211    2.095  1.064  3.7793  3.765    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.111 1.979 2.270 1.525
0.0152 0.01508 6.60000 2.0999999046 2.5725614918    2.099  1.072  3.7802  3.761    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.089 1.958 2.246 1.505
0.0152 0.01508 6.60000 2.1139354706 2.5730869610    2.113  1.103  3.7833  3.745    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.013 1.880 2.162 1.435
0.0152 0.01508 6.60000 2.1405365467 2.5740681990    2.139  1.161  3.7897  3.718    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.868 1.733 2.001 1.304
0.0152 0.01508 6.60000 2.1500000954 2.5744105556    2.149  1.181  3.7923  3.710    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.816 1.681 1.944 1.258
0.0152 0.01508 6.60000 2.1673099995 2.5750278776    2.166  1.219  3.7972  3.695    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.722 1.585 1.838 1.175
0.0152 0.01508 6.60000 2.1949551105 2.5759906008    2.193  1.280  3.8064  3.676    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.570 1.432 1.666 1.046
0.0152 0.01508 6.60000 2.2000000477 2.5761632879    2.199  1.291  3.8083  3.674    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.542 1.404 1.634 1.023
0.0152 0.01508 6.60000 2.2111608982 2.5765421035    2.210  1.316  3.8128  3.670    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.479 1.342 1.563 0.972
0.0152 0.01508 6.60000 2.2318081856 2.5772314301    2.230  1.363  3.8233  3.669    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.364 1.225 1.428 0.881
0.0152 0.01508 6.60000 2.2500000000 2.5778267375    2.249  1.404  3.8352  3.679    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.260 1.123 1.305 0.807
0.0152 0.01508 6.60000 2.2511525154 2.5778640798    2.250  1.406  3.8360  3.680    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.254 1.116 1.297 0.803
0.0152 0.01508 6.60000 2.2642776966 2.5782862627    2.263  1.436  3.8464  3.694    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.179 1.043 1.207 0.756
0.0152 0.01508 6.60000 2.2760007381 2.5786586141    2.275  1.463  3.8563  3.709    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.112 0.979 1.126 0.717
0.0152 0.01508 6.60000 2.2870864868 2.5790066883    2.286  1.489  3.8660  3.725    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.048 0.920 1.052 0.682
0.0152 0.01508 6.60000 2.2977972031 2.5793393212    2.296  1.513  3.8757  3.741    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.987 0.865 0.981 0.652
0.0152 0.01508 6.60000 2.2999999523 2.5794072884    2.299  1.518  3.8777  3.744    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.975 0.854 0.967 0.646
0.0152 0.01508 6.60000 2.3095231056 2.5796994163    2.308  1.540  3.8866  3.760    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.921 0.806 0.906 0.622
0.0152 0.01508 6.60000 2.3201649189 2.5800225991    2.319  1.564  3.8966  3.778    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.860 0.756 0.841 0.598
0.0152 0.01508 6.60000 2.3340935707 2.5804404839    2.333  1.595  3.9100  3.803    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.783 0.697 0.762 0.573
0.0152 0.01508 6.60000 2.3477985859 2.5808460987    2.347  1.625  3.9234  3.830    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.709 0.647 0.695 0.555
0.0152 0.01508 6.60000 2.3613867760 2.5812429151    2.360  1.653  3.9368  3.857    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.638 0.607 0.641 0.543
0.0152 0.01508 6.60000 2.3750026226 2.5816353060    2.374  1.680  3.9502  3.887    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.571 0.580 0.601 0.540
0.0152 0.01508 6.60000 2.3888697624 2.5820296561    2.388  1.704  3.9636  3.918    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 0.510 0.567 0.577 0.546
0.0152 0.01508 6.60000 2.4000000954 2.5823423892    2.399  1.720  3.9737  3.944    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 0.469 0.566 0.569 0.559
0.0152 0.01508 6.60000 2.4040744305 2.5824560351    2.403  1.726  3.9776  3.955    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 0.454 0.567 0.568 0.565
0.0152 0.01508 6.60000 2.4184474945 2.5828534300    2.418  1.742  3.9900  3.992    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.416 0.583 0.576 0.595
0.0152 0.01508 6.60000 2.4266941547 2.5830789959    2.426  1.741  3.9947  4.013    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.419 0.607 0.597 0.624
0.0152 0.01508 6.60000 2.4491362572 2.5836840053    2.448  1.722  4.0034  4.070    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.464 0.692 0.679 0.718
0.0152 0.01508 6.60000 2.4633016586 2.5840593661    2.463  1.696  4.0045  4.103    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.530 0.764 0.750 0.790
0.0152 0.01508 6.60000 2.4750707150 2.5843674725    2.474  1.669  4.0035  4.128    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.597 0.826 0.813 0.851
0.0152 0.01508 6.60000 2.4866042137 2.5846661604    2.486  1.643  4.0016  4.149    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.663 0.883 0.872 0.906
0.0152 0.01508 6.60000 2.4992508888 2.5849900354    2.499  1.617  3.9993  4.167    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.726 0.936 0.926 0.956
0.0152 0.01508 6.60000 2.5155611038 2.5854022075    2.515  1.597  3.9974  4.183    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.776 0.978 0.969 0.996
0.0152 0.01508 6.60000 2.5470809937 2.5861815657    2.547  1.590  3.9982  4.199    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.794 1.000 0.990 1.018
0.0152 0.01508 6.60000 2.5765504837 2.5868904256    2.576  1.630  4.0079  4.203    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.696 0.947 0.932 0.975
0.0152 0.01508 6.60000 2.5999999046 2.5874412955    2.600  1.664  4.0167  4.208    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.610 0.903 0.884 0.939
0.0152 0.01508 6.60000 2.6247179508 2.5880097303    2.625  1.705  4.0277  4.215    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.508 0.853 0.829 0.899
0.0152 0.01508 6.60000 2.6474070549 2.5885207753    2.647  1.749  4.0407  4.226    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.397 0.806 0.777 0.862
0.0152 0.01508 6.60000 2.6651380062 2.5889131860    2.665  1.786  4.0523  4.239    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.305 0.773 0.739 0.837
0.0152 0.01508 6.60000 2.6803028584 2.5892440727    2.680  1.815  4.0622  4.252    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.233 0.752 0.714 0.823
0.0152 0.01508 6.60000 2.7006063461 2.5896803967    2.701  1.841  4.0733  4.274    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.168 0.743 0.702 0.821
0.0152 0.01508 6.60000 2.7428214550 2.5905638692    2.743  1.848  4.0842  4.317    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.150 0.785 0.740 0.869
0.0152 0.01508 6.60000 2.7760238647 2.5912370587    2.776  1.841  4.0878  4.344    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.169 0.822 0.776 0.909
0.0152 0.01508 6.60000 2.8000001907 2.5917117867    2.800  1.837  4.0886  4.354    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.176 0.834 0.788 0.921
0.0152 0.01508 6.60000 2.8494811058 2.5926625204    2.850  1.849  4.0912  4.361    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.147 0.819 0.772 0.908
0.0152 0.01508 6.60000 2.9202818871 2.5939586731    2.921  1.875  4.0961  4.364    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.082 0.780 0.731 0.871
0.0152 0.01508 6.60000 3.0000000000 2.5953341962    3.000  1.920  4.1041  4.363    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.030 0.711 0.660 0.807
0.0152 0.01508 6.60000 3.2000000477 2.5984409005    3.199  2.027  4.1229  4.360    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.297 0.548 0.491 0.655
0.0152 0.01508 6.60000 3.4000000954 2.6011310876    3.398  2.126  4.1403  4.357    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.545 0.397 0.334 0.514
0.0152 0.01508 6.60000 3.6000001431 2.6034804607    3.598  2.219  4.1564  4.353    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.778 0.256 0.189 0.382
0.0152 0.01508 6.60000 3.8000001907 2.6055477311    3.798  2.307  4.1714  4.348    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.997 0.123 0.051 0.257
0.0152 0.01508 6.60000 4.0000000000 2.6073790840    4.001  2.389  4.1854  4.345    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.203 -0.001 -0.077 0.141
0.0152 0.01508 6.60000 4.1999998093 2.6090113217    4.198  2.467  4.1987  4.340    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.399 -0.119 -0.199 0.030
0.0152 0.01508 6.60000 4.4000000954 2.6104741055    4.397  2.541  4.2109  4.335    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.584 -0.232 -0.316 -0.076
0.0152 0.01508 6.60000 4.5999999046 2.6117915791    4.597  2.612  4.2225  4.331    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.760 -0.339 -0.427 -0.177
0.0152 0.01508 6.60000 4.8000001907 2.6129836005    4.798  2.680  4.2338  4.327    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.929 -0.442 -0.533 -0.274
0.0152 0.01508 6.60000 5.0000000000 2.6140666223    4.999  2.743  4.2440  4.322    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.088 -0.541 -0.634 -0.366
0.0152 0.01508 6.60000 5.1999998093 2.6150544000    5.200  2.804  4.2537  4.316    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.241 -0.637 -0.733 -0.457
0.0152 0.01508 6.60000 5.3999996185 2.6159585084    5.401  2.863  4.2632  4.312    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.388 -0.729 -0.828 -0.543
0.0152 0.01508 6.60000 5.5999994278 2.6167887546    5.601  2.920  4.2724  4.308    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.530 -0.817 -0.918 -0.626
0.0152 0.01508 6.60000 5.8000001907 2.6175535027    5.801  2.974  4.2807  4.302    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.664 -0.903 -1.007 -0.708
0.0152 0.01508 6.60000 6.0000000000 2.6182599138    6.000  3.026  4.2887  4.297    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.795 -0.988 -1.094 -0.788
